Acoustic/Folk_0,Alt_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
6.779822e-07,0.0049937554,0.0002550118,5.5772725e-06,8.519794e-07,2.225555e-06,0.96581984,2.3945665e-07,7.604788e-05,0.0047640773,0.024081659
2.3235485e-07,0.012000738,1.8987923e-05,5.3252285e-07,3.107719e-07,1.4508564e-07,0.028946156,5.6035367e-07,0.0008234468,0.0006817034,0.95752716
1.4626264e-07,0.11576887,5.7502007e-06,1.7170741e-07,1.1551073e-06,6.121056e-08,0.028658286,4.3373566e-07,0.079265416,2.0307429e-05,0.7762794
4.380905e-07,0.020601032,2.9075266e-06,5.5553386e-07,1.2204937e-07,1.7872915e-07,0.005187139,7.030795e-07,0.5737832,0.00021613397,0.40020758
4.193472e-09,5.6919744e-06,1.8122643e-07,6.201644e-08,1.2483947e-10,3.9219302e-07,3.3805625e-06,2.6930362e-09,0.9999589,6.927624e-08,3.1376072e-05
3.8022083e-08,0.03323081,0.00010606977,3.5912703e-07,2.0746438e-07,2.0704496e-07,0.049701393,1.2694961e-06,0.60662293,0.00015523976,0.31018147
8.0390746e-05,0.002293156,0.06596435,2.9411643e-05,1.275194e-06,0.036443952,0.83895046,8.439228e-06,2.6365358e-05,0.009529282,0.046672884
1.817614e-06,0.0093544675,0.00018474854,2.006242e-06,1.7257372e-06,0.001520965,0.03327406,3.009273e-05,0.08659944,0.3992817,0.46974897
2.1622532e-11,9.446587e-07,8.875842e-10,1.2150154e-09,3.7019993e-10,0.9999887,2.1178219e-06,1.951773e-10,2.5116702e-08,1.5957534e-08,8.231806e-06
7.0162e-05,0.0005248128,0.0004456087,1.1637179e-06,1.8420589e-06,0.00016915792,0.0003455134,1.7005353e-06,2.3286493e-06,0.93955404,0.05888372
1.08396655e-07,0.005691237,0.0049663694,2.3088151e-07,1.8034866e-06,2.2493042e-07,0.9565422,4.036953e-07,8.230815e-05,8.597232e-05,0.032629177
2.9631977e-07,0.013440571,3.6633523e-05,2.2196542e-07,1.3110444e-07,8.91259e-06,0.002396131,2.7276087e-07,0.0006832777,8.060155e-05,0.9833529
1.9402206e-07,0.0016630173,5.8593672e-05,1.9348372e-06,1.2085326e-06,0.0066970405,0.010193621,6.803609e-06,1.5648247e-05,0.32338357,0.65797836
5.0392464e-07,0.95004904,0.00029097736,2.435185e-07,8.03749e-08,3.822176e-05,0.005224781,1.3963862e-07,0.00041340603,0.0019840614,0.041998528
8.397767e-08,0.01660953,6.863546e-05,2.233191e-06,4.0988598e-07,7.573702e-06,0.9767364,5.05254e-06,0.0001003043,0.00030025005,0.0061695147
2.4134633e-07,0.48160762,9.5344694e-07,1.2822485e-06,1.6245547e-05,4.6321686e-05,0.00013079663,4.7678964e-07,0.0001264866,0.008447371,0.5096222
2.5149533e-05,0.013948618,0.04721271,5.4798024e-06,1.1878642e-07,0.0016159909,0.86129236,1.6655658e-05,7.3919006e-07,0.015010172,0.06087197
4.96112e-09,7.599021e-05,1.7526501e-07,2.6611676e-07,1.5564098e-08,0.002884768,0.00011644717,9.365126e-08,1.8637365e-06,0.99668026,0.0002401178
4.7384015e-05,0.004765397,0.04889204,1.3239328e-05,6.554527e-07,3.7538662e-06,0.8632601,3.847663e-05,3.4310985e-06,0.018975988,0.06399955
9.481685e-06,8.745928e-07,1.3321531e-08,1.5206343e-06,2.714276e-05,1.1576299e-06,2.6332175e-06,2.5960483e-07,9.924948e-08,0.9991347,0.0008221683
2.7669694e-08,0.007760015,8.7371996e-07,6.6495545e-07,5.4470497e-06,2.2226517e-05,0.001290011,1.9465936e-07,0.72681385,0.0024890061,0.26161766
6.5501657e-09,7.2802366e-05,6.2473873e-07,6.9401483e-07,3.760764e-08,0.29543036,0.0004070137,1.881889e-07,3.3202782e-06,0.70368,0.00040494368
1.3980211e-06,0.014419936,0.0016398914,9.4304534e-07,9.052385e-06,0.0009421865,0.008352079,1.5742587e-06,0.001044877,0.0011377095,0.9724504
1.730339e-06,0.09501985,0.4377984,0.00034617892,1.2216344e-05,0.0003679286,0.064919084,0.000102112215,7.052919e-05,0.031632017,0.36973
4.577736e-07,0.017861154,0.0002119948,2.5171066e-06,1.211897e-07,3.3142733e-08,0.03824438,7.5489406e-06,0.22765249,4.948118e-07,0.71601874
2.3724296e-07,0.11459307,0.017058201,1.1854255e-06,5.8969913e-08,1.731395e-05,0.13668878,5.6365625e-06,0.00022421275,0.0020988497,0.7293125
2.802328e-06,0.98335904,0.00047409607,6.483311e-07,1.6133451e-07,4.4610615e-06,0.014996378,5.463149e-06,1.8146198e-05,0.00012043907,0.0010184066
1.8105294e-06,1.340985e-06,2.028889e-09,1.3468841e-05,0.57402396,1.128883e-05,7.438452e-07,1.5057768e-07,5.8734987e-08,0.4259223,2.4885203e-05
8.635497e-07,0.0070002396,0.00011791007,1.4859286e-06,5.5134176e-08,0.0002662164,0.9817972,2.569865e-06,0.002818984,0.001721695,0.0062727784
2.1782936e-08,0.00046506024,0.0016706665,1.6482848e-06,5.3477613e-08,0.9839751,0.012427405,5.249588e-07,9.749605e-06,0.00055969524,0.000890076
4.5560146e-06,0.17327966,0.01879566,7.967049e-07,1.0242237e-07,7.331527e-08,0.7228841,7.5936796e-06,0.0002018142,0.0041500814,0.08067559
1.9911447e-06,1.681956e-05,8.433369e-05,1.6922169e-06,5.715362e-08,8.750156e-06,0.9803642,4.6783e-06,3.831195e-05,2.826381e-06,0.019476302
9.864295e-07,0.0001952464,0.0015714237,7.407682e-06,5.7682005e-08,7.796705e-06,0.9980155,1.6423255e-05,3.3674605e-06,8.646346e-06,0.00017305676
4.2524157e-06,0.0003490834,0.005194707,1.4607835e-05,6.625234e-08,0.00013046905,0.031731516,3.6700126e-06,3.0731321e-06,0.9567887,0.005779793
1.2923002e-06,0.05043688,0.00015103206,7.4182117e-07,2.7700976e-06,1.2660444e-05,0.940583,7.213442e-06,6.864383e-05,0.003690304,0.005045522
2.056155e-07,0.01688488,0.0010229988,4.623789e-06,2.3992318e-06,6.060486e-06,0.6040721,4.107415e-06,0.006626574,0.00035215827,0.37102386
8.9102844e-07,0.016447067,0.955155,8.9579976e-07,4.5518288e-08,0.00035847802,0.009783543,1.5818872e-06,1.7057267e-06,0.0050154096,0.013235346
3.4329876e-08,0.96821547,0.00096360635,2.1019753e-07,1.7979148e-07,4.8713576e-07,0.006286919,3.494185e-07,0.0024255712,0.00016075782,0.021946443
0.0001451244,0.0019766125,0.008093375,9.1152333e-07,5.6851917e-07,8.59341e-05,0.013333473,1.6759373e-06,8.589272e-07,0.9035618,0.07279971
7.231619e-06,0.014345882,0.50872964,3.3214455e-06,7.741402e-06,6.36144e-06,0.10589067,5.791798e-06,2.8416955e-06,0.19580105,0.17519948
0.9641751,5.862021e-05,1.7761242e-06,7.3509604e-05,2.9291494e-08,1.1319553e-06,1.7991964e-05,1.4525697e-06,4.8893565e-07,0.03548082,0.0001890204
1.4222528e-05,0.052428216,0.7361363,1.2604163e-05,3.5271814e-06,0.000886074,0.022703642,1.06254165e-05,0.0002552874,0.0013219736,0.18622752
8.08345e-05,0.009189582,0.09117518,4.540558e-05,2.106229e-06,0.0070130914,0.058058377,3.2957836e-05,0.00045278607,0.0055349916,0.8284147
5.394865e-07,0.004237246,4.8890215e-05,3.7217558e-07,7.44146e-08,1.3632904e-07,0.007401399,5.5641743e-07,0.7514829,3.566999e-05,0.23679224
1.7207272e-05,0.00027738573,0.85559183,2.161229e-05,5.803944e-07,9.32572e-05,0.0103817135,1.8595458e-05,5.812008e-07,0.00079253345,0.13280477
5.004797e-07,0.04353277,0.00426478,1.5288522e-05,1.3560306e-06,0.020760056,0.5046842,7.5938533e-06,3.3168428e-05,0.31250647,0.1141938
8.273645e-08,0.0007708794,0.9899553,5.7367277e-08,1.3722273e-07,1.809762e-07,0.00031226093,7.577972e-08,2.1832218e-06,0.0020079974,0.0069508255
3.0174765e-06,0.0056039966,0.00086061214,2.0675461e-06,5.8711094e-06,0.00014906526,0.9929141,2.7727063e-05,4.4162265e-05,0.00016588045,0.00022344358
4.3597387e-07,0.0003448678,0.42858163,4.158997e-07,5.4185094e-08,4.13139e-06,0.007383415,3.444993e-06,0.13412698,2.8244749e-05,0.42952642
1.3070316e-07,0.0064667417,2.949368e-05,3.7441334e-06,1.329184e-05,0.00035798957,0.023481399,5.74337e-07,0.0006379113,0.030576242,0.9384325
9.188433e-07,0.0010682414,1.9260517e-05,1.8740042e-06,2.7799254e-07,0.0005980183,0.009425296,1.0002326e-06,1.10709e-06,0.97610873,0.012775255
2.5432457e-06,0.013363574,0.0072767516,2.0525722e-05,5.285869e-06,0.00148297,0.06515762,3.3118088e-06,0.004404482,0.06410385,0.84417915
1.3379264e-05,0.044910774,0.6094124,1.8231709e-06,5.6406213e-07,0.002245307,0.327923,3.332869e-06,3.2805626e-06,0.01140038,0.0040858286
4.181658e-06,0.065003075,0.013300898,1.1606182e-07,3.8832973e-06,1.3241449e-05,0.61038893,1.4861872e-05,0.023052912,0.0012300909,0.28698784
2.9390524e-06,0.14513749,2.3066059e-05,1.8412327e-05,1.3884086e-05,0.15739398,0.3221412,1.5943328e-05,0.059151493,0.0012762797,0.31482527
2.1064156e-06,0.0009994336,2.1517274e-06,4.3129538e-05,7.263732e-07,2.462889e-06,0.0059228344,1.5098423e-05,4.079655e-05,0.00024086807,0.99273044
7.6522616e-07,0.0032772562,0.00025531463,2.8476186e-06,5.475468e-07,2.9741172e-05,0.0012213741,7.9007674e-07,0.18049145,1.1017665e-05,0.8147089
1.1152948e-07,0.027421735,0.0013878396,7.0874944e-06,1.2438608e-05,0.0045086965,0.05510452,1.5231244e-06,0.0013215863,0.3125785,0.597656
3.254684e-05,0.017911062,0.009300084,1.0073141e-05,1.7750222e-07,0.00045173243,0.0206138,3.9622987e-06,0.0011879321,0.29913038,0.65135825
5.666112e-08,0.0036306877,0.00013034682,2.5833918e-07,1.279887e-05,7.1528416e-06,0.96574247,5.6532576e-07,3.0345916e-05,0.00088083,0.029564464
1.4666432e-08,0.00031056776,1.4257832e-07,1.3180681e-07,1.1204327e-06,0.9830366,0.00056118,4.4625384e-08,1.0262438e-08,0.015963608,0.00012661223
3.194308e-08,0.9697025,1.3977976e-05,3.9581682e-08,4.7472746e-08,2.4451923e-09,0.0014557824,4.3693862e-07,0.015507132,2.8607352e-07,0.01331981
1.1565487e-05,3.517088e-05,0.0013538748,1.1273323e-07,5.9278623e-08,2.164986e-06,0.0041676615,1.7000091e-06,2.0470754e-08,0.99381727,0.0006103937
1.3234271e-06,0.0021249636,6.0068443e-05,3.397941e-07,5.125165e-08,7.9745e-08,0.0049342914,1.0005942e-06,0.66194373,1.4617367e-06,0.33093265
7.2663977e-07,0.96009266,7.1038354e-05,5.914208e-07,5.287758e-07,4.7612546e-05,0.0061063585,2.88299e-07,7.2560106e-05,0.001242461,0.032365225
0.008105162,5.353924e-05,1.7204351e-06,0.010413176,0.8214484,0.0010215907,0.0001669597,5.920559e-05,2.3005264e-06,0.14725396,0.011473983
9.5681e-06,0.0024681103,0.0005819188,4.1983867e-06,1.6012553e-05,0.0009456728,0.0069586746,3.882225e-06,0.00888429,0.04174566,0.938382
1.5429088e-05,0.045047343,0.054114193,0.00015186993,5.3942662e-05,0.13707915,0.006018726,2.8715884e-05,5.532727e-08,0.65206856,0.10542199
1.5621541e-08,9.430138e-06,0.000101796744,5.4596967e-08,1.0894367e-08,2.3234668e-06,8.552013e-06,1.859604e-07,0.93715996,1.5225299e-05,0.06270243
6.064282e-07,0.0018551636,0.00018652728,3.0076442e-06,9.046403e-05,0.0013359464,0.008402065,1.1524382e-06,0.0005980183,0.0049655745,0.9825615
6.344309e-08,0.0008457829,2.2714277e-05,2.1105546e-07,6.1211154e-05,8.400136e-07,0.0032449842,7.04357e-08,6.389195e-05,0.9810786,0.014681625
6.3790463e-07,0.0017491395,0.00038263842,5.8371243e-05,4.847696e-05,7.119205e-05,0.8749561,0.0001705821,0.0026149813,0.06722063,0.05272725
6.2561476e-08,0.00039098487,3.968654e-05,9.732164e-08,5.163947e-05,0.0010696606,0.0012820291,3.4452685e-07,0.0020487392,0.0022758245,0.9928409
1.0545696e-06,0.05580394,0.09568522,3.5839843e-05,6.2315985e-07,0.021172268,0.51979995,1.3221837e-05,0.00023833878,0.01020513,0.2970444
3.3683814e-06,0.0007514041,0.08490253,1.1051761e-06,2.6967345e-07,9.423545e-06,0.03650794,2.1622413e-06,1.625346e-05,0.029141868,0.8486637
5.594588e-07,0.012242946,0.0004730533,7.200173e-08,1.1923436e-06,2.5559195e-06,0.1166549,1.3056351e-06,9.292183e-05,0.00017501264,0.8703555
3.298368e-07,0.052487288,0.108548716,1.2525965e-05,1.0609749e-06,0.00021137195,0.32519692,8.789088e-06,0.0013895916,0.007399873,0.5047435
0.00012496822,1.462864e-08,1.125164e-06,8.278539e-05,1.9750632e-06,1.0449948e-09,2.8734684e-07,0.9997888,2.3226346e-10,2.4135161e-08,1.9547215e-09
1.7126391e-06,0.028379476,0.00237973,2.2489118e-07,2.6391444e-07,0.00027021373,0.42646942,2.8883856e-06,0.0060498207,0.00087010884,0.53557616
3.700632e-07,0.97588634,0.00034721696,2.676454e-07,2.9702593e-07,0.0028362477,0.0037655842,5.458164e-07,0.00021545522,2.8099574e-05,0.016919488
4.5005212e-08,1.4478967e-05,1.3047466e-07,1.3283579e-09,7.36602e-10,1.0236889e-06,6.27319e-05,7.468833e-09,0.99909747,9.923168e-10,0.0008241866
1.9334428e-07,0.117802314,0.013461035,6.3469647e-06,4.5247097e-07,7.11718e-05,0.23873939,2.9904836e-06,0.009529968,0.006904161,0.613482
1.2196651e-09,9.263936e-05,1.6325595e-07,1.961046e-08,3.0630989e-09,2.4824e-09,9.201237e-05,1.8370779e-08,0.9555464,4.6071233e-07,0.044268273
1.9168813e-06,0.0024536306,0.05441685,3.2498017e-05,2.4101928e-07,0.5087729,0.0002506907,9.597624e-06,0.0002058251,0.09909517,0.3347606
7.6305e-08,0.008610411,2.1869411e-05,6.691235e-07,2.4111648e-06,1.955747e-07,0.021549892,4.4850057e-07,0.00033087822,5.080341e-05,0.9694324
8.597445e-07,0.0014852043,0.057150092,1.7295994e-06,6.9648337e-07,0.0021331122,0.028472615,2.9783423e-06,0.0037146863,0.8145505,0.09248747
2.4581632e-07,0.009167568,0.0006300714,8.9739575e-07,3.425398e-07,1.6537051e-06,0.007128194,1.6528979e-06,0.36252084,0.0032500965,0.6172984
3.483499e-08,0.005356769,0.0015730094,1.237186e-07,1.575977e-07,7.068932e-08,0.0031699555,6.106153e-07,2.052134e-05,0.0060804086,0.98379827
1.9995089e-07,0.032008886,4.6378004e-06,4.717219e-06,8.373856e-05,0.00014504882,0.012610319,3.4797472e-07,0.00040479325,0.0019976336,0.95273966
2.2540165e-05,3.6868467e-05,1.1021685e-07,1.6704907e-06,0.9102645,2.0109046e-07,3.7026518e-06,9.788807e-07,3.998965e-06,0.08730174,0.002363691
6.6883706e-07,0.0010924711,0.99674135,4.107836e-08,1.5522272e-06,1.019835e-05,0.00035210268,1.6088958e-06,0.0003759718,2.5580786e-07,0.0014237519
1.3071634e-08,0.0020415133,0.00014201595,4.960177e-08,3.1618759e-09,2.1628787e-07,0.00027451597,1.3184068e-07,0.9920299,3.1692166e-06,0.005508442
2.1856474e-07,0.044875395,0.00060850073,1.7762376e-07,5.7996406e-08,1.4488196e-08,0.04814034,5.09745e-07,0.0008796844,0.00017385572,0.90532124
9.679336e-07,0.09863939,4.0620285e-05,3.715612e-07,9.195996e-08,7.71654e-05,0.18271913,2.1531084e-06,0.00023329415,0.002734332,0.7155525
8.324127e-08,0.9898803,4.845332e-06,3.3480586e-07,6.5501e-07,5.1598214e-08,0.0029387558,4.127867e-07,2.5270016e-05,0.00024529741,0.006904016
1.61171e-06,1.1167704e-08,5.5586624e-10,7.812469e-06,1.4485855e-09,1.1964155e-09,6.685966e-08,0.99999046,9.03045e-10,5.09173e-10,1.0651888e-08
1.7710889e-09,0.0015779013,6.6580665e-06,1.8805935e-07,1.9268215e-07,9.948595e-07,0.0004398974,2.896105e-08,0.00010233981,0.97347325,0.024398513
1.2993853e-09,2.7562792e-05,1.3446937e-09,1.6163964e-08,1.3628541e-08,0.9998566,4.178762e-06,1.2905084e-09,8.611774e-09,9.850295e-05,1.3051591e-05
3.8468383e-07,7.188958e-05,0.23738368,4.614331e-07,1.468249e-08,6.9057483e-06,0.00027100163,6.0339687e-07,2.235269e-06,2.1888232e-05,0.76224095
1.9183396e-06,0.047107432,0.00045670435,8.7435044e-05,4.750815e-05,0.0002999106,0.1793866,2.8823272e-06,0.00017740221,0.008232435,0.7641998
0.00034368894,0.011000743,0.0019389264,6.179128e-05,5.4286375e-07,0.0020289691,0.7858695,3.5236095e-05,0.0002459002,0.08574028,0.11273443
2.0856326e-07,0.011449954,0.007606977,1.6374887e-06,7.2713274e-06,4.941346e-06,0.022637682,2.9351122e-06,3.9848397e-05,0.016968427,0.94128007
1.449668e-07,0.009867723,0.00016039381,5.974181e-08,2.4360043e-06,4.2981054e-07,0.97084504,8.884122e-07,0.0018069489,0.000109387416,0.017206563
2.802361e-05,0.032046713,0.0003477999,1.2714465e-05,3.2405993e-07,0.16022971,0.7540745,5.010781e-06,1.1672313e-05,0.037943084,0.015300431
2.0804778e-08,0.004968542,2.1506474e-05,5.995918e-08,2.0875824e-07,3.1763022e-07,0.9615774,2.3373772e-07,0.0030342445,0.0041841515,0.026213285
6.8030636e-07,0.1302976,0.002320886,7.759798e-07,1.4175956e-07,0.0034343218,0.080190405,8.1845053e-07,0.0006095288,0.0014956647,0.7816492
4.981705e-08,0.0058489656,1.5801645e-05,1.5973651e-06,1.1859441e-06,3.204168e-05,0.96546793,1.9318904e-06,0.007944854,0.00016663122,0.02051905
0.08216808,0.00041427393,0.00011324333,0.35489485,0.016111802,5.7679785e-07,0.0006372128,0.00038583027,8.246795e-07,0.0008915475,0.54438174
1.8503395e-07,0.007866409,0.0002576466,6.3382447e-07,1.0415101e-07,3.946514e-07,0.97399515,1.0866538e-06,0.00017626077,4.140481e-05,0.017660722
6.758068e-07,0.003845439,0.0001252803,7.1784103e-07,2.7092264e-07,1.4375927e-06,0.4902492,1.8207205e-06,0.004523783,9.923383e-06,0.50124145
0.80217683,0.001035214,7.2439225e-06,0.008130244,0.0060357936,2.3424982e-05,0.0003696157,0.0010688914,4.924272e-06,0.18002479,0.0011229633
0.80944866,0.00013945567,8.204714e-07,0.176586,0.00087878894,3.2878004e-06,1.3248471e-05,3.5871442e-05,4.7367016e-07,0.01249621,0.00039714386
6.022545e-05,4.7020008e-06,2.7797814e-08,6.0825292e-05,0.9915268,1.9688157e-06,1.7855318e-05,2.0140694e-06,1.4458512e-06,0.003230205,0.005093964
0.013541359,1.9190716e-07,4.0038467e-06,0.98635733,3.0677325e-07,2.2215631e-06,6.670959e-07,2.949007e-06,3.4689134e-11,6.336275e-05,2.7649263e-05
2.7588376e-08,0.00039422055,5.7176803e-05,8.409336e-07,6.66817e-08,0.84807825,0.0020122703,5.0991775e-07,2.63489e-06,0.122125916,0.027328132
1.7324728e-06,0.02279083,0.00010389539,3.8271315e-05,0.00081477774,0.05950304,0.017916959,4.8846537e-06,0.06719595,0.047643963,0.78398573
0.00011900624,0.16720942,0.34708372,6.636477e-06,1.3314244e-06,0.00054342014,0.4208254,0.00015178933,0.0031832752,0.030463599,0.03041238
1.1220581e-07,0.0004481537,1.0193625e-05,1.6482038e-07,3.4507526e-08,3.4944508e-06,0.961825,1.802298e-07,0.007820086,4.5661764e-06,0.02988793
