Acoustic/Folk_0,Alt_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.00011858561,0.03933323,0.020862173,9.31368e-07,1.3676514e-07,0.0021049792,0.8398337,6.9010157e-06,4.5731907e-05,0.088553764,0.009139873
1.8184595e-06,0.4268211,4.8861046e-05,1.6705417e-06,2.0797615e-05,0.00038531353,0.060798503,3.4652808e-06,0.00013449551,0.4906366,0.0211474
4.766591e-07,0.0003636314,0.00042050783,5.3798768e-08,7.872454e-09,2.1119781e-06,0.0019053941,9.615009e-08,0.987559,1.7671365e-06,0.0097469175
3.813941e-06,0.039079327,0.106091164,1.2428814e-05,1.3478311e-07,2.7419446e-05,0.16881765,6.346371e-06,0.0001108471,0.0008766039,0.68497425
1.3013798e-05,4.1491745e-08,2.1192394e-08,0.99995124,1.1678176e-08,1.8197241e-08,1.035435e-07,6.348521e-07,7.748705e-12,3.803905e-07,3.458765e-05
5.38158e-08,0.0014922407,5.5677054e-07,5.634948e-07,2.9997386e-07,1.1208014e-06,0.001072141,4.9094353e-07,0.010064814,0.0002117375,0.98715603
2.0624786e-06,0.46203023,0.00054199883,1.7999717e-07,5.8129267e-08,4.666695e-06,0.46183112,2.3248724e-06,0.001796878,3.1097643e-05,0.07375938
2.566359e-07,0.007208854,0.00040957774,2.6184364e-07,2.3879923e-06,8.323259e-06,0.032794207,7.455213e-07,0.0011584285,0.00015926418,0.9582577
3.6259367e-09,6.4621497e-07,5.513303e-07,2.0175295e-09,1.2087999e-10,1.8154727e-09,9.263726e-06,2.4629916e-09,0.99978334,4.9465956e-09,0.00020615516
1.3768299e-05,0.0047042673,0.44094166,1.4790053e-06,1.483472e-06,0.0010035473,0.2275577,4.113637e-06,1.2352409e-05,0.13807867,0.18768099
0.000107366715,3.2501437e-06,6.909197e-06,2.324609e-05,3.5276544e-06,1.7199509e-05,2.6958533e-05,1.6812085e-06,6.3151315e-06,0.9997186,8.495026e-05
1.8925927e-07,0.000759741,4.9602436e-06,2.23608e-07,1.2965756e-06,0.00045912288,0.0044378256,3.8211158e-07,1.5904827e-05,0.9868167,0.007503612
1.2957713e-06,0.01210799,0.0038801974,2.6896828e-06,2.9818816e-06,0.00015924996,0.14127928,6.7882816e-06,0.016738953,0.37801948,0.4478011
3.803173e-08,0.003748461,0.0006701707,2.8107488e-07,5.8112013e-09,1.5635843e-08,0.0045813955,2.4681407e-07,0.9273691,4.4058593e-06,0.063625835
2.0009363e-06,0.9154528,0.00012598271,1.3243467e-06,2.420451e-07,0.00031529774,0.014996708,1.5780989e-06,0.00027713992,6.21412e-05,0.06876476
6.6558755e-06,0.0025903021,0.00088680035,1.2931292e-07,1.6591002e-07,2.8927498e-05,0.002399287,1.6756607e-06,1.720292e-07,0.991223,0.0028628956
2.0089135e-06,0.0072168014,0.012332869,7.061018e-06,2.0684852e-06,0.0011876358,0.042278428,5.569767e-06,0.1414174,0.043765567,0.7517846
1.1878939e-06,0.071719326,0.077634886,2.7136723e-05,4.1404196e-06,0.016669095,0.4769707,7.3876916e-05,0.00017173818,0.042455837,0.3142721
6.574428e-07,0.0012085033,0.99147075,2.4027776e-07,2.1050452e-08,1.8992352e-05,0.0043093385,5.0901376e-06,9.059063e-08,7.140798e-05,0.0029149158
4.0347146e-07,0.002127981,0.003801595,7.2684514e-07,1.2074352e-07,1.1936449e-05,0.0106336875,1.5265427e-06,0.32429108,0.0010383615,0.65809256
7.7740077e-07,0.041777957,0.00015308186,5.530654e-07,1.4169582e-07,3.411014e-05,0.320226,8.387022e-06,0.08206335,0.00013367007,0.55560195
5.1648603e-06,0.13408864,0.0020742458,1.4566054e-05,3.4926456e-05,0.00014732998,0.13633163,3.5258122e-06,0.00031775632,0.022446766,0.7045354
1.9207046e-06,0.47163078,0.0002000919,2.2278363e-07,4.8713764e-07,4.2235297e-06,0.45680037,1.3411211e-06,0.0024846464,0.0001067675,0.06876921
9.4527877e-07,0.015455401,0.014840807,1.2264811e-06,1.095525e-05,2.2510507e-05,0.08564612,2.4751157e-06,0.0001791593,0.026757326,0.8570831
1.7357669e-06,0.015348975,0.0010928209,9.961802e-06,2.2038953e-06,1.6060027e-05,0.87523156,4.6915497e-07,0.0003664337,0.024573792,0.08335594
5.7198525e-07,0.027373744,0.000126942,1.2017434e-06,6.12382e-07,1.4708911e-06,0.07813924,9.4234747e-07,0.0032358095,0.0033785165,0.88774097
3.5793025e-07,0.12358039,1.8982397e-05,3.780281e-07,1.6132327e-06,4.749522e-07,0.058623612,6.0287334e-07,0.100818194,6.2727966e-05,0.71689266
8.9283174e-07,0.03474823,2.075428e-05,9.647794e-07,2.6030455e-07,1.2282129e-06,0.017308634,1.1409325e-06,0.4301638,0.00045560155,0.51729846
2.7912295e-08,5.214532e-05,2.639215e-06,3.143501e-07,8.8174984e-10,3.3175133e-06,4.681168e-05,1.3219811e-08,0.9997242,8.18936e-07,0.00016973457
9.093799e-08,0.0438027,0.000347032,6.2909953e-07,4.0800262e-07,1.6491048e-06,0.08501037,1.6353415e-06,0.5525201,0.00078094006,0.31753448
5.7208534e-05,0.0028802524,0.14679764,2.02539e-05,1.5971008e-06,0.031336103,0.7692894,5.5303635e-06,0.00015596964,0.019012956,0.030443093
1.4177634e-06,0.016438847,0.00069829106,2.1305834e-06,2.3494108e-06,0.0014542022,0.034409497,2.3579643e-05,0.080727056,0.25221482,0.6140278
1.7656379e-10,6.7908177e-06,3.34601e-08,6.8562716e-09,2.3523525e-09,0.99993646,1.7769009e-05,1.0312324e-09,1.2652228e-07,2.6440318e-07,3.858331e-05
0.00014275852,0.0028516138,0.001630118,2.8303277e-06,4.9452633e-06,0.00056786585,0.0025710617,3.2771782e-06,1.4480853e-05,0.8970123,0.09519868
3.041373e-07,0.018784352,0.015431602,6.22245e-07,3.951816e-06,1.6682341e-06,0.88280106,8.300569e-07,0.0003436798,0.0008095801,0.081822336
6.325616e-07,0.034134578,0.000107594045,4.9375984e-07,3.2342396e-07,1.76951e-05,0.0062787463,5.484852e-07,0.003888913,0.0002239373,0.95534647
2.6582072e-07,0.0036573801,0.00024090713,3.086256e-06,1.9722183e-06,0.008031663,0.014985168,6.811623e-06,3.805089e-05,0.49592945,0.47710526
2.5175502e-06,0.8300394,0.0014254639,9.3952036e-07,4.6793392e-07,0.00033572124,0.017740361,4.970511e-07,0.0021895606,0.012791445,0.13547361
2.0159558e-07,0.034543466,0.00032976136,3.7443638e-06,8.8486695e-07,3.800684e-05,0.93303233,6.597082e-06,0.00029607338,0.0013461809,0.030402822
5.119862e-07,0.4602342,2.2334036e-06,1.6262558e-06,1.7834127e-05,9.9376906e-05,0.00037159183,6.515251e-07,0.00048556124,0.018499397,0.52028704
2.911243e-05,0.026688853,0.109810375,7.4486347e-06,3.055682e-07,0.004088528,0.7538987,1.6649159e-05,4.1712665e-06,0.02289715,0.08255871
1.478044e-08,0.00027187,1.1752077e-06,5.0084407e-07,4.131889e-08,0.006684571,0.00044931337,1.46396e-07,9.350216e-06,0.99211895,0.000463987
4.496065e-05,0.00991012,0.093749985,1.9355895e-05,1.3706307e-06,2.0507832e-05,0.7338075,4.439444e-05,1.5900785e-05,0.040640216,0.12174564
2.7138334e-05,6.1948076e-06,2.616477e-07,4.832824e-06,8.805894e-05,6.371363e-06,1.6828397e-05,7.939425e-07,8.208152e-07,0.9975085,0.0023401624
4.3987054e-08,0.021497907,3.9467404e-06,7.3215205e-07,3.2755e-06,5.5791003e-05,0.0022053402,2.4250656e-07,0.75797516,0.0060652234,0.21219231
2.4205598e-08,0.00035447165,3.9618494e-06,1.3342536e-06,1.0225596e-07,0.25953948,0.0011611145,3.6627264e-07,1.5915159e-05,0.7372372,0.001685977
3.7291036e-06,0.07595586,0.0076167504,2.7314024e-06,1.6290634e-05,0.0018769047,0.020791136,2.6182854e-06,0.0029319564,0.00341675,0.88738525
2.5714064e-06,0.07543775,0.48553878,0.00030213135,1.2530988e-05,0.0005720924,0.094220944,7.592065e-05,0.00021602819,0.038961545,0.30465966
8.0566247e-07,0.023404475,0.0005682178,4.434314e-06,2.2280817e-07,3.8495708e-07,0.05726053,8.491985e-06,0.28166062,3.3205176e-06,0.6370885
3.9623976e-07,0.13308305,0.019710282,1.8615244e-06,1.3728462e-07,4.7375685e-05,0.20872682,6.0308735e-06,0.0007005403,0.005635784,0.63208777
4.424864e-06,0.9445938,0.0016969478,1.7617467e-06,4.3498216e-07,3.4826695e-05,0.048540134,9.934643e-06,8.091451e-05,0.00056191976,0.0044748974
7.0640967e-06,9.651719e-06,4.6800714e-08,5.064939e-05,0.590194,6.726946e-05,5.94013e-06,7.2257814e-07,1.9233426e-06,0.40947482,0.00018796684
1.2216505e-06,0.012157105,0.00049318,2.2751915e-06,1.2988048e-07,0.0004865036,0.9589633,2.8571906e-06,0.0047727055,0.004388992,0.018731708
5.257098e-08,0.0015067308,0.0049092364,2.7090944e-06,1.0460294e-07,0.96085376,0.028570266,8.169323e-07,4.0931685e-05,0.0021584795,0.0019569101
5.8888063e-06,0.14727615,0.026572324,2.3095672e-06,2.9133736e-07,7.876904e-07,0.6499839,8.9057585e-06,0.0005053192,0.0109206475,0.16472355
6.167759e-06,0.00012814523,0.00037027773,4.5997526e-06,1.7061085e-07,2.8925699e-05,0.95644313,8.953502e-06,0.0003179238,2.0091526e-05,0.042671617
3.7817583e-06,0.0006086195,0.004471259,1.5632288e-05,1.8053377e-07,3.5109242e-05,0.99399614,2.7847269e-05,2.0733269e-05,7.418053e-05,0.0007464703
1.1302366e-05,0.0014425346,0.013901646,3.014134e-05,2.4206335e-07,0.0006282927,0.046914812,6.8755153e-06,1.721444e-05,0.92194074,0.015106235
2.8717097e-06,0.06536184,0.000728642,1.2660449e-06,5.4049324e-06,4.6640933e-05,0.90433323,9.679246e-06,0.00030379125,0.0076902667,0.021516377
4.5415686e-07,0.02515484,0.0024874525,6.354667e-06,3.320369e-06,2.6543894e-05,0.4739296,4.106432e-06,0.014069156,0.00095635885,0.4833618
2.4768276e-06,0.05263538,0.855281,1.997843e-06,1.895101e-07,0.001248081,0.026621077,3.4767618e-06,2.0351137e-05,0.01991202,0.04427395
1.00678925e-07,0.89279366,0.0030218707,5.7226634e-07,4.118968e-07,3.7143436e-06,0.022083014,6.354008e-07,0.0078055495,0.00064152404,0.07364896
0.0001292767,0.003133749,0.008212698,1.1456142e-06,6.4534464e-07,0.00019186873,0.018098956,1.7644147e-06,4.828117e-06,0.8851651,0.0850599
1.2382007e-05,0.019937625,0.4345398,5.3916847e-06,9.821885e-06,2.5568916e-05,0.10070242,6.8913027e-06,1.0513135e-05,0.2293441,0.21540551
0.95981944,0.00013741713,5.6735535e-06,0.00015589334,7.471491e-08,4.75785e-06,4.4616678e-05,2.1762178e-06,3.4118982e-06,0.038847357,0.0009791637
1.7841228e-05,0.059604097,0.7004783,1.4497624e-05,4.5059383e-06,0.0017398751,0.032121535,1.1729431e-05,0.00030044504,0.004170081,0.2015371
0.00013868776,0.024680799,0.15886131,7.849224e-05,5.0939693e-06,0.010970913,0.10185215,5.550704e-05,0.00087697513,0.01309339,0.68938667
1.0051144e-06,0.007438682,0.00014574498,6.695506e-07,1.5271604e-07,6.076059e-07,0.024172448,8.599831e-07,0.62506974,0.000116998315,0.34305316
1.3149797e-05,0.00053042703,0.85127485,1.8524124e-05,8.1912987e-07,0.00021056016,0.025923572,1.7798802e-05,2.413978e-06,0.0021922528,0.11981563
9.148842e-07,0.048837915,0.009375525,2.255669e-05,2.6575499e-06,0.047280636,0.53204507,7.995023e-06,8.3480896e-05,0.24137643,0.120966785
3.5242186e-07,0.0022797901,0.9656789,2.020537e-07,3.538211e-07,1.4623466e-06,0.0016094063,1.9984545e-07,1.0333632e-05,0.004991591,0.025427414
8.4736575e-06,0.01214225,0.001855681,3.0556441e-06,7.997237e-06,0.00028746628,0.98303336,4.2268766e-05,0.0002463345,0.00062528526,0.0017477913
5.428058e-07,0.0008038973,0.40339682,6.6447825e-07,9.843217e-08,1.0055186e-05,0.024569957,3.1020973e-06,0.23428674,6.848281e-05,0.3368596
2.5707993e-07,0.008224927,4.9790833e-05,5.322684e-06,8.704407e-06,0.0006352837,0.038824823,5.860302e-07,0.0014736733,0.040822763,0.90995383
1.5080526e-06,0.004766803,9.256635e-05,5.4336233e-06,5.7626687e-07,0.0027285144,0.028538484,2.0527477e-06,9.822416e-06,0.91254747,0.051306825
3.664945e-06,0.027734404,0.007841733,2.0771766e-05,5.7825964e-06,0.0030901048,0.084871486,2.974466e-06,0.0088983895,0.12586027,0.7416704
1.4346286e-05,0.060629178,0.59427935,3.0170004e-06,8.99325e-07,0.0042061796,0.30641404,3.5542207e-06,1.4518248e-05,0.022602208,0.011832728
6.357386e-06,0.101624236,0.030750532,2.572297e-07,7.74702e-06,7.100193e-05,0.5414824,1.6175321e-05,0.026115477,0.0032913487,0.2966345
2.7292451e-06,0.14752403,5.9168295e-05,1.31129655e-05,1.212596e-05,0.18505445,0.24238142,1.0490301e-05,0.07721837,0.0024282678,0.34529588
9.414774e-06,0.0067688376,1.8462559e-05,0.000117276235,2.2338493e-06,1.184719e-05,0.04565824,3.238899e-05,0.0002271918,0.0011915244,0.9459626
1.1889464e-06,0.004351257,0.00072973355,3.166387e-06,7.1905504e-07,5.7225272e-05,0.0033772574,8.07667e-07,0.24782759,4.582717e-05,0.74360526
1.4531113e-07,0.023892744,0.0023775967,6.9085318e-06,1.380698e-05,0.0053146784,0.08355431,1.2237365e-06,0.0027794589,0.30509454,0.57696456
3.5625602e-05,0.031194393,0.011085882,1.0515082e-05,3.0881853e-07,0.0010423727,0.03300291,4.206127e-06,0.0025189358,0.28064883,0.640456
1.6398143e-07,0.010329801,0.00031309543,6.582964e-07,3.6784873e-05,3.6780664e-05,0.8779049,1.0876829e-06,0.0001910686,0.003835392,0.10735025
3.348293e-08,0.000613718,1.4166563e-06,2.5659537e-07,1.4285532e-06,0.9754876,0.0014418255,6.546818e-08,4.6191595e-08,0.022200601,0.0002530678
1.1740744e-07,0.91691613,8.599142e-05,1.2893749e-07,1.2371048e-07,3.3490235e-08,0.0045038112,8.5381316e-07,0.045312334,2.240989e-06,0.033178244
2.3762123e-05,0.0001587786,0.0075437273,4.118067e-07,2.3933305e-07,8.295042e-06,0.013531125,3.5461874e-06,2.6564922e-07,0.97640413,0.0023256934
2.1744684e-06,0.0031170037,0.00012525721,5.459275e-07,9.3330755e-08,3.5439513e-07,0.008200636,1.2008921e-06,0.67380595,6.9680605e-06,0.31473976
1.7093225e-06,0.85374045,0.00032028276,1.256596e-06,1.015819e-06,0.00038585163,0.034729034,6.25887e-07,0.00032162646,0.008402712,0.10209544
0.0055516614,5.9256665e-05,6.2404506e-06,0.008436814,0.68646574,0.00095934945,0.00025493596,3.893611e-05,5.7789857e-06,0.2755211,0.02270019
2.3368762e-05,0.008894034,0.0021920914,6.800464e-06,2.4464132e-05,0.0019199261,0.026137447,5.9027925e-06,0.016717467,0.07441053,0.8696679
1.8047946e-05,0.081499256,0.037976366,0.00015387686,9.100458e-05,0.15972552,0.019437816,2.6636784e-05,3.6365518e-07,0.55314904,0.14792208
6.541636e-08,5.567278e-05,0.00040452048,2.3100837e-07,4.507614e-08,1.9351071e-05,6.1652136e-05,5.398641e-07,0.8134599,9.4398805e-05,0.18590365
1.2728722e-06,0.007685816,0.0005963128,6.157324e-06,0.00021993974,0.00298335,0.018415676,2.1228147e-06,0.0021213598,0.009557525,0.95841044
2.71703e-07,0.002662705,0.00015421573,7.2388383e-07,0.00010144172,7.834134e-06,0.012749132,2.1000707e-07,0.00038675073,0.92349565,0.06044109
1.1586355e-06,0.004760626,0.0008814868,7.412001e-05,5.856943e-05,0.00021389224,0.6960422,0.00019925678,0.0037234963,0.15320995,0.14083521
1.0763511e-07,0.00091080385,0.00011006153,1.7698908e-07,6.2381674e-05,0.0027952874,0.003396791,4.8974255e-07,0.0043411306,0.007662346,0.98072046
1.2730145e-06,0.07711456,0.156339,2.8408343e-05,9.5151813e-07,0.024876757,0.43293357,1.0426406e-05,0.0005932185,0.017631408,0.29047048
5.175988e-06,0.0021031096,0.10008003,1.8212625e-06,6.0991266e-07,3.6197012e-05,0.064944044,2.612747e-06,0.0001233252,0.02826363,0.8044395
7.807168e-07,0.022093283,0.0011270421,1.590688e-07,2.2635668e-06,6.1990595e-06,0.13324535,1.5024432e-06,0.0004119813,0.00042388123,0.84268755
6.7117065e-07,0.069366746,0.14010678,1.5871543e-05,1.7902597e-06,0.00031343647,0.30376375,9.276781e-06,0.002610602,0.009179663,0.4746314
0.00017170447,4.3099032e-08,1.0465926e-06,8.000298e-05,3.1296902e-06,3.9815617e-09,3.4742578e-07,0.99974364,1.5081149e-09,6.8329186e-08,1.1102006e-08
2.3094187e-06,0.039317444,0.004715678,3.4651802e-07,4.6497564e-07,0.00062944874,0.43846962,2.8368756e-06,0.009217343,0.004270824,0.5033737
8.682603e-07,0.9456688,0.0009926078,5.413868e-07,6.1437146e-07,0.008170075,0.008405146,7.146237e-07,0.0007434197,0.00013690523,0.035880264
8.654176e-08,5.2062907e-05,9.2818004e-07,3.1697256e-09,2.0591757e-09,2.4048356e-06,0.00027913615,1.4367668e-08,0.9977531,1.9114761e-08,0.0019122323
3.35426e-07,0.10672038,0.01815773,7.692802e-06,5.950404e-07,0.00017098547,0.26059034,3.1371874e-06,0.014994122,0.019849584,0.57950515
7.714497e-09,0.000528167,1.4320658e-06,7.129904e-08,1.0286658e-08,5.632381e-08,0.0003476966,4.4804988e-08,0.9562397,4.807071e-06,0.042877987
2.580664e-06,0.0070991796,0.099378854,4.558363e-05,4.9305424e-07,0.45178074,0.0005316416,1.1166573e-05,0.0010313663,0.09005387,0.3500645
1.5792854e-07,0.01508241,3.9249924e-05,7.6973475e-07,3.5363423e-06,9.171782e-07,0.029875096,4.9308477e-07,0.00047821802,0.00017585949,0.9543433
6.632317e-07,0.003478473,0.052951723,1.6882933e-06,5.7262656e-07,0.0039715297,0.030583829,2.7752342e-06,0.0048935064,0.75080585,0.15330939
5.008761e-07,0.028445764,0.0016372049,1.1194016e-06,4.5815585e-07,7.740123e-06,0.0169485,2.1818616e-06,0.38193992,0.0077567166,0.5632599
7.555431e-08,0.01435693,0.0030143033,2.3386859e-07,3.6214124e-07,5.49946e-07,0.008815368,8.126636e-07,6.8337074e-05,0.011517968,0.9622251
4.047236e-07,0.047467373,1.6726182e-05,5.7216685e-06,0.00010405752,0.00022751697,0.027512234,4.5080137e-07,0.0015025396,0.005088742,0.91807425
6.939009e-05,0.000126438,1.1406696e-06,4.87977e-06,0.9120356,2.693534e-06,4.1800053e-05,2.808573e-06,2.9097828e-05,0.08060888,0.007077259
3.0015945e-06,0.004645628,0.9765154,3.3309186e-07,6.865177e-06,6.764742e-05,0.0030707745,5.2855553e-06,0.0023270412,7.575658e-06,0.013350431
4.8791833e-08,0.0060859476,0.00039882064,1.1570132e-07,1.4692358e-08,1.57906e-06,0.001451878,3.0740665e-07,0.97141707,3.0980973e-05,0.020613275
5.6228873e-07,0.08928077,0.0015878351,3.860874e-07,1.17924415e-07,1.5152223e-07,0.11228421,8.6470277e-07,0.0026311455,0.00046438206,0.7937496
1.3867079e-06,0.12078566,0.00024103902,6.234434e-07,2.0277106e-07,0.00021949051,0.2695814,2.3314415e-06,0.00082806096,0.0065682894,0.6017715
1.4930372e-07,0.97795355,1.5579846e-05,4.5629983e-07,1.0355956e-06,3.6615347e-07,0.0060449075,5.1747816e-07,0.00021461562,0.0019169607,0.013851784
3.4500824e-06,2.9422468e-08,2.5438205e-09,1.1762896e-05,2.91985e-09,3.367907e-09,1.5745943e-07,0.9999845,3.2018284e-09,3.1062022e-09,3.9324405e-08
1.1796874e-08,0.0067329425,5.6455337e-05,5.508174e-07,6.1948316e-07,9.004264e-06,0.002623331,1.0080403e-07,0.0010113365,0.92207015,0.0674955
6.7767467e-09,0.00017879262,2.3183556e-08,6.902716e-08,3.484681e-08,0.99937457,4.2291205e-05,5.554807e-09,1.6425648e-07,0.00033531323,6.871443e-05
4.3888053e-07,0.00035820782,0.30703872,7.624226e-07,3.1202642e-08,1.846207e-05,0.0005034457,7.5398225e-07,1.1717649e-05,8.391738e-05,0.6919835
3.5667401e-06,0.106809124,0.0010702288,8.607501e-05,5.064559e-05,0.00067870674,0.18910597,2.946797e-06,0.00034987574,0.029582787,0.6722601
0.00025198483,0.01189946,0.0020597603,4.2286232e-05,6.980669e-07,0.0019725352,0.8434747,2.6398808e-05,0.00073179015,0.046516567,0.09302385
4.6296552e-07,0.031420603,0.015958266,3.1723002e-06,1.1087441e-05,3.417593e-05,0.06431447,4.124325e-06,0.000108384906,0.05460446,0.8335408
3.240851e-07,0.029402962,0.00064498297,1.4062968e-07,5.076821e-06,2.7981891e-06,0.92386335,1.4069977e-06,0.005736466,0.00043850616,0.039903957
3.302191e-05,0.07883009,0.0010408817,1.44142405e-05,8.0121237e-07,0.18615066,0.63372844,6.653242e-06,3.6147136e-05,0.066592485,0.03356638
1.0047695e-07,0.01407712,0.0001647148,2.8196044e-07,5.7282676e-07,4.843449e-06,0.8872717,5.8437496e-07,0.010535436,0.011214677,0.07673001
9.848384e-07,0.16943458,0.0039312905,1.0524521e-06,2.0851881e-07,0.006487908,0.11167695,1.1161534e-06,0.0019285246,0.0050450256,0.70149237
2.663253e-07,0.01652029,6.212781e-05,3.6473714e-06,2.598924e-06,0.00010693688,0.89932746,3.970183e-06,0.029098034,0.00077073165,0.054103937
0.11263761,0.00067378924,0.00027768014,0.26571655,0.024666984,5.241049e-06,0.0011189203,0.00037753533,3.3707634e-06,0.0036822078,0.5908401
5.479408e-07,0.024141105,0.0014289638,1.617545e-06,4.624856e-07,5.5728106e-06,0.89687085,2.965413e-06,0.001624783,0.00021465583,0.07570847
1.2395083e-06,0.0076870993,0.00029094703,1.5730254e-06,3.4398246e-07,7.183997e-06,0.48510846,2.4513072e-06,0.011205675,5.488778e-05,0.49564007
0.7981059,0.0009850955,2.069893e-05,0.00784369,0.0049640755,4.719682e-05,0.0010884574,0.0008590058,1.8880952e-05,0.18187915,0.0041878796
0.8021262,0.0003948218,7.908513e-06,0.158859,0.0011123676,9.722833e-06,5.6670422e-05,5.5357705e-05,1.9916147e-06,0.03673651,0.00063938845
0.00016182564,1.8304652e-05,2.8156796e-07,7.1595925e-05,0.98093456,4.8202905e-06,4.812971e-05,2.303784e-06,3.922563e-06,0.005778119,0.012976131
0.018299136,6.836218e-07,6.6878856e-06,0.98136353,5.6314286e-07,4.9096066e-06,1.1128079e-06,3.1012228e-06,4.580784e-10,0.0002627124,5.7570905e-05
7.2812206e-08,0.0012083339,0.00036973055,1.7502667e-06,1.454707e-07,0.8500147,0.007062663,9.227005e-07,5.6607114e-06,0.122043945,0.019292062
2.1349094e-06,0.04527883,0.0003058076,3.775044e-05,0.00063600193,0.1006726,0.04809396,4.938396e-06,0.089985915,0.0602786,0.65470344
8.934735e-05,0.26292425,0.18462439,1.0160735e-05,1.8394231e-06,0.00076770945,0.44098318,0.00015566206,0.0042674616,0.035230935,0.070945054
2.9143428e-07,0.0025910693,5.0516606e-05,3.8469398e-07,9.127659e-08,1.9422432e-05,0.8597879,4.3970525e-07,0.025345486,4.3801316e-05,0.1121606
2.0446321e-05,0.03822251,0.38499573,7.329343e-06,6.457946e-08,0.00046498724,0.07373838,5.654783e-06,0.0001426664,0.02801181,0.4743904
3.6220192e-07,0.009694146,3.5804635e-05,1.1955691e-06,2.3791551e-07,1.99466e-06,0.017922627,6.10166e-07,0.18206318,0.0005690338,0.78971076
9.307515e-05,6.329263e-07,6.131514e-07,9.40984e-05,0.99962354,6.97593e-08,1.9029085e-05,2.9904636e-06,1.9464915e-07,2.0323694e-05,0.00014540802
