Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.0,0.06976389,0.42773932,1.452974e-39,0.0,0.118849345,0.20804767,0.0,0.0016269188,0.053952735,0.1200201
0.0,0.076353416,0.030097736,4.59724e-29,0.0,0.041769225,0.12709907,2.122594e-39,0.26164964,0.06343637,0.39959452
0.0,0.12625174,0.008225589,6.883345e-18,0.0,0.0005814908,0.21740434,8.316794e-23,0.34353715,0.008967584,0.29503208
0.0,0.11719801,0.02042736,6.978658e-29,0.0,0.014095387,0.11009492,3.2541655e-37,0.057536595,0.10130226,0.57934546
0.0,0.098552555,0.018810011,8.748849e-23,0.0,0.0063529504,0.13141172,8.421937e-31,0.16488656,0.046290644,0.5336956
0.0,0.11006186,0.11444496,1.9853065e-29,0.0,0.02274301,0.14769012,7.749989e-39,0.0028513342,0.17057198,0.43163675
0.0,0.09818475,0.0143505605,3.8014113e-27,0.0,0.013351156,0.11764165,1.828974e-35,0.12834632,0.071230724,0.55689484
0.0,0.08052502,0.016820518,7.7224225e-28,0.0,0.011386975,0.0872482,1.3795235e-37,0.15557949,0.05042432,0.5980155
0.0,0.08821978,0.012604332,4.4786502e-29,0.0,0.008874085,0.10920094,3.652243e-38,0.2099823,0.045290004,0.52582854
0.0,0.06930745,0.010153578,1.7786396e-27,0.0,0.02228422,0.09102602,1.2493059e-36,0.27117574,0.08036465,0.45568833
0.0,0.021551665,0.0009007345,1.18e-42,0.0,0.07032685,0.024387535,0.0,0.81057644,0.002605908,0.0696508
0.0,0.09160798,0.036398947,2.9781758e-32,0.0,0.017825814,0.11825369,5.93e-43,0.12634084,0.056740884,0.5528318
0.0,0.04419321,0.06739196,1.1227635e-23,0.0,0.68437093,0.11123935,4.6462873e-33,0.028054094,0.0249763,0.03977418
0.0,0.15320201,0.0040519624,1.5538394e-37,0.0,0.024335982,0.20916738,3e-45,0.15642612,0.02556662,0.42724994
0.0,0.03316752,0.026033869,1.584326e-37,0.0,0.7900153,0.06326456,0.0,0.017010024,0.014436553,0.056072198
0.0,0.055113684,0.09449103,6.240839e-25,0.0,0.04279665,0.18412104,3.886052e-33,0.004440996,0.4555408,0.16349584
0.0,0.10991194,0.058166042,2.6775467e-21,0.0,0.016408466,0.14615248,1.0231013e-28,0.05166953,0.099822365,0.5178692
0.0,0.074529245,0.014831073,2.7881016e-28,0.0,0.0035308371,0.079983525,3.3211457e-37,0.2535267,0.026504403,0.5470942
0.0,0.06935324,0.0087319575,3.636128e-27,0.0,0.45426244,0.12691471,4.1196136e-34,0.004805349,0.27073565,0.06519671
0.0,0.10497223,0.02618654,5.669095e-29,0.0,0.02430784,0.14806566,3.6885816e-38,0.08356949,0.07822368,0.5346746
0.0,0.19620937,0.0635886,1.6192894e-29,0.0,0.01450447,0.55499154,4.779881e-36,0.008430542,0.02332672,0.13894872
0.0,0.10044621,0.0054238117,3.8682053e-26,0.0,0.026534691,0.09410248,8.367821e-33,0.09596868,0.17648011,0.50104403
0.0,0.062331982,0.28340557,9.798509e-29,0.0,0.13622114,0.17483023,4.1856527e-38,0.008525902,0.18852021,0.146165
0.0,0.0028215123,0.00012582522,3.155457e-17,0.0,0.98117346,0.0047640824,9.334898e-22,0.0003392002,0.009864975,0.00091095385
0.0,0.06797843,0.16469766,2.7175925e-32,0.0,0.11970897,0.24718975,5.2166e-41,0.0028394887,0.25628278,0.14130296
0.062108878,0.024740102,0.0025209303,0.016480058,0.18054004,0.025117677,0.029905355,0.0006282516,0.0012117277,0.60347885,0.053268123
0.0,0.071593866,0.0051785936,2.630691e-29,0.0,0.07080581,0.083057076,2.2680723e-38,0.18339919,0.22389063,0.3620748
0.0,0.038502052,0.0018386417,3.9197912e-21,0.0,0.45423162,0.05929784,4.563236e-27,0.016835751,0.36642504,0.062869035
0.0,0.09852742,0.062459767,4.392254e-34,0.0,0.018601056,0.09897307,3.2e-44,0.030922804,0.034198347,0.65631753
0.0,0.09656851,0.22628476,2.1563554e-24,0.0,0.015186226,0.17381847,4.406261e-32,0.0014170293,0.16852576,0.31819922
0.0,0.064499624,0.0044818027,1.2753596e-30,0.0,0.0017740307,0.11388349,9.62405e-40,0.57158715,0.0052980357,0.2384759
0.0,0.0997348,0.16959219,1.0041087e-31,0.0,0.021901295,0.19335322,5.41e-43,0.029510211,0.06591459,0.41999364
0.0,0.19203645,0.06861171,6.947139e-14,0.0,0.00531168,0.42967144,1.1898223e-17,0.009144421,0.080901556,0.21432276
0.054322332,0.023392856,0.0010218356,0.0050650113,0.028743234,0.047197197,0.02802731,0.0007122567,0.005301848,0.74716014,0.059056014
0.0,0.09445145,0.092565276,2.792807e-27,0.0,0.12595773,0.197943,2.399872e-37,0.07861984,0.13093105,0.27953166
0.0,0.016259784,0.035020825,8.882868e-36,0.0,0.8652097,0.03258092,0.0,0.009258439,0.018894754,0.0227756
0.0,0.12516536,0.078598,2.7580635e-22,0.0,0.017907072,0.22118814,8.964547e-30,0.01394788,0.14787678,0.39531675
0.0,0.12738776,0.048987474,0.0,0.0,0.0024131422,0.5438702,0.0,0.10104646,0.001347807,0.17494719
0.0,0.10774468,0.29363513,3.25902e-29,0.0,0.003847773,0.52725804,8.463582e-36,0.00035269285,0.008229228,0.058932446
0.0,0.061057538,0.09002728,4.3606147e-21,0.0,0.049038537,0.16319595,8.588695e-28,0.0013587563,0.48269933,0.15262263
0.0,0.1520736,0.06803446,8.817944e-25,0.0,0.019844882,0.38255954,8.042963e-32,0.010676861,0.112766676,0.25404397
0.0,0.13403505,0.086131096,5.091613e-36,0.0,0.010511441,0.21882765,0.0,0.035269022,0.020750463,0.49447533
0.0,0.07980503,0.32964203,2.0762977e-33,0.0,0.038175944,0.1830996,1.1e-44,0.005683435,0.0919386,0.27165535
0.0,0.10143114,0.04043348,4.3015875e-33,0.0,0.0067487922,0.09342028,2.09e-43,0.070208,0.02324069,0.66451764
0.0,0.09938237,0.06411865,3.625194e-24,0.0,0.035745747,0.1857005,5.755706e-32,0.043334898,0.17882156,0.39289623
0.0,0.0879489,0.28984007,6.8587684e-26,0.0,0.049917035,0.17517564,2.0103437e-33,0.003785106,0.18444929,0.20888397
0.4334293,0.04565503,0.005828139,0.014604075,0.09874719,0.007594196,0.068511814,0.00081845454,0.020387148,0.15567943,0.14874524
0.0,0.11399899,0.20545712,4.2871886e-34,0.0,0.061365508,0.20709944,2.7e-44,0.030055467,0.0328928,0.34913066
0.0,0.10486335,0.19613206,1.9814165e-22,0.0,0.030839827,0.24455108,2.728476e-29,0.002448441,0.13447878,0.28668645
0.0,0.04909,0.0057751704,8.476373e-27,0.0,0.023607016,0.065597706,5.765449e-36,0.54285836,0.046576284,0.2664955
0.0,0.0523594,0.65380925,2.2893e-41,0.0,0.011437497,0.18915547,0.0,0.0003913715,0.008410695,0.0844363
0.0,0.07381322,0.09232614,5.428335e-25,0.0,0.17718962,0.13544936,4.397137e-34,0.004760257,0.35157123,0.16489018
0.0,0.080376334,0.08295952,1.1332446e-28,0.0,0.10240432,0.15929624,3.0128957e-37,0.0058819484,0.33905512,0.23002654
0.0,0.11856465,0.08932573,3.801748e-23,0.0,0.0152360285,0.23541085,2.4086994e-28,0.0016570977,0.23260537,0.30720025
0.0,0.06736962,0.06461115,1.44e-43,0.0,0.0028158275,0.09252804,0.0,0.21743083,0.0047943764,0.55045015
0.0,0.061197434,0.009926745,3.1694587e-24,0.0,0.03986908,0.06951393,3.031236e-32,0.11346159,0.2606385,0.44539276
0.0,0.037143394,0.043400414,7.922514e-21,0.0,0.07242818,0.09035,2.1482543e-27,0.00093475555,0.6640846,0.09165861
0.0,0.10570981,0.022182655,3.6617908e-29,0.0,0.07073432,0.1480102,3.5051986e-37,0.07078542,0.15600042,0.42657718
0.0,0.047807764,0.5617646,1.5014871e-21,0.0,0.01834945,0.15632369,6.598913e-30,0.001239585,0.111936845,0.10257808
0.0,0.17759843,0.029071266,2.601492e-22,0.0,0.0014156814,0.4362763,1.57026e-28,0.06394238,0.009555326,0.2821406
0.0,0.11050283,0.036213886,8.051569e-15,0.0,0.303116,0.13130957,2.2258413e-22,0.09268168,0.14149241,0.18468359
0.0,0.08730483,0.2756608,3.004581e-23,0.0,0.010029479,0.17649068,1.6717147e-30,0.0031745995,0.108217634,0.33912194
0.0,0.06706088,0.016706286,1.221845e-39,0.0,0.011791202,0.07597071,0.0,0.3280288,0.015924651,0.48451748
0.0,0.095689565,0.0639858,1.6010698e-29,0.0,0.069501005,0.16586933,7.48208e-40,0.014006205,0.2532409,0.33770716
0.0,0.10793346,0.033146508,1.1691637e-25,0.0,0.022264743,0.15298763,6.917483e-33,0.10421398,0.09646502,0.4829886
0.0,0.108950675,0.10126642,8.999041e-31,0.0,0.034492455,0.12688932,2.97657e-40,0.013016712,0.10128703,0.5140974
0.0,0.045022573,0.01345301,4.942311e-24,0.0,0.67274886,0.08133808,6.885946e-32,0.0070460453,0.13528897,0.045102477
0.0,0.09948132,0.02165328,2.510056e-25,0.0,0.003143865,0.13003989,1.0072833e-33,0.19632207,0.021032386,0.52832717
0.0,0.14021878,0.15051179,6.4365806e-20,0.0,0.0047958773,0.54481196,2.536238e-26,0.005405266,0.030150134,0.12410617
0.0,0.047219798,0.011124945,2.256454e-26,0.0,0.008991265,0.0725846,2.3347233e-35,0.5499144,0.025426166,0.28473878
0.0,0.09195598,0.033183705,4.102225e-23,0.0,0.039462328,0.12099577,3.0115398e-30,0.04757514,0.24868925,0.41813782
0.5102149,0.008899906,0.0499278,0.13263711,0.18622163,0.0012635522,0.02522122,0.00058028713,0.00013044631,0.067109734,0.01779342
0.0,0.08915699,0.008381154,2.3106795e-28,0.0,0.046536192,0.13807482,2.4639228e-35,0.19876026,0.14579225,0.37329835
0.0,0.07658019,0.115782626,2.9441852e-20,0.0,0.15812273,0.12211711,6.894227e-29,0.0008971528,0.39769995,0.12880027
0.0,0.04967815,0.02523528,7.465178e-27,0.0,0.08395175,0.08868677,2.1956995e-37,0.34861013,0.09507645,0.30876142
0.0,0.11114577,0.056805775,1.0650413e-34,0.0,0.028313396,0.14026701,0.0,0.03059107,0.09028214,0.5425948
0.0,0.08866937,0.009257571,1.0440808e-33,0.0,0.051137574,0.1392273,7.8e-43,0.07616811,0.219524,0.41601604
0.0,0.20366599,0.022987153,1.373952e-24,0.0,0.0030240144,0.43817458,1.6468046e-30,0.004189914,0.07009757,0.25786078
0.0,0.08854555,0.023873296,5.710544e-32,0.0,0.029238487,0.09660169,3.046e-42,0.060602434,0.16038196,0.5407566
0.0,0.07333703,0.25765926,6.745557e-36,0.0,0.06843541,0.13883224,0.0,0.010452222,0.11314801,0.33813584
0.0,0.06735663,0.31031722,4.168163e-31,0.0,0.029735899,0.17555577,2.578e-42,0.03543741,0.067734875,0.31386223
0.0,0.092161484,0.053684123,5.162927e-27,0.0,0.0071014347,0.11475581,2.2309635e-36,0.09762255,0.063111186,0.5715634
0.0,0.13140388,0.11190635,1.8135622e-21,0.0,0.03255838,0.17903462,6.118509e-30,0.049131855,0.06510785,0.43085703
0.022748774,2.7975719e-05,1.539728e-05,0.011002613,3.438446e-06,1.9348363e-06,0.0001482994,0.96602017,1.6126771e-08,2.4030665e-05,7.305332e-06
0.0,0.101095445,0.031245898,1.5543126e-17,0.0,0.020475851,0.14158909,1.29522946e-23,0.05102535,0.18402807,0.4705403
0.0,0.08116069,0.08555058,1e-45,0.0,0.027533919,0.11884494,0.0,0.08310038,0.018604236,0.58520526
0.0,0.036789484,0.015895376,1.0680316e-37,0.0,0.00847617,0.055532817,0.0,0.6693418,0.0059082303,0.2080561
0.0,0.09481877,0.03593937,5.5616536e-24,0.0,0.03766062,0.14027168,2.1491457e-32,0.065097004,0.23321077,0.39300174
0.0,0.069696404,0.0048235143,2.3793625e-31,0.0,0.024308376,0.10916054,5.3084e-41,0.39764827,0.04360558,0.35075733
0.0,0.047259483,0.2836164,0.0,0.0,0.03670016,0.092688814,0.0,0.04445698,0.023695432,0.47158274
0.0,0.1129416,0.0068756314,1.2025614e-28,0.0,0.005962542,0.1421942,5.1747365e-37,0.24950102,0.03659003,0.44593498
0.0,0.09609997,0.06744025,4.4196645e-27,0.0,0.054642864,0.17736194,2.3160548e-35,0.049882844,0.20980918,0.34476292
0.0,0.08028955,0.021866456,3.3076164e-27,0.0,0.019995987,0.09827662,1.384701e-36,0.25120384,0.07413082,0.45423675
0.0,0.10845138,0.10545467,3.0598343e-26,0.0,0.052254982,0.16512714,1.8826941e-34,0.015720189,0.16480975,0.38818187
0.0,0.08393372,0.005171352,1.738486e-24,0.0,0.02121616,0.0959037,5.441087e-32,0.20384532,0.12504506,0.46488473
0.013963916,0.040510204,0.0039135627,0.0048679723,0.4026426,0.006440288,0.038762,1.2102454e-05,0.009503854,0.2958297,0.18355381
0.0,0.107279494,0.20082904,0.0,0.0,0.023474973,0.19955942,0.0,0.0072099706,0.014827948,0.44681913
0.0,0.09370304,0.058641035,7.2297513e-28,0.0,0.039479073,0.16920283,1.3159667e-37,0.16904902,0.06605611,0.40386888
0.0,0.081460655,0.017124387,5.70972e-25,0.0,0.009411917,0.108559,1.4148457e-33,0.19790955,0.05775727,0.5277772
0.0,0.08759954,0.15040335,9.782754e-26,0.0,0.04090495,0.27143887,9.192253e-34,0.079470426,0.08690294,0.28327993
0.0,0.10534149,0.079292245,4.1134593e-14,0.0,0.008222772,0.12234782,1.8051012e-20,0.019205036,0.18029577,0.4852949
0.018647676,3.754657e-05,6.466658e-06,0.004330999,4.1087806e-06,1.3420443e-07,9.201205e-05,0.97684574,2.5833276e-07,2.6421808e-06,3.2410902e-05
0.0,0.08609088,0.008661492,1.4647291e-27,0.0,0.019231753,0.08074713,4.608868e-36,0.19762433,0.10067921,0.50696516
0.0,0.020158347,0.0029036296,4.457926e-28,0.0,0.75182813,0.035246138,2.256168e-37,0.030340448,0.12804967,0.03147363
0.0,0.033443335,0.53410786,0.0,0.0,0.009839129,0.07500798,0.0,0.022758162,0.0042802976,0.32056323
0.0,0.071674965,0.010641708,4.438914e-21,0.0,0.02862096,0.097227745,5.8827164e-28,0.05569421,0.39534876,0.34079167
0.0,0.087912634,0.15028627,1.510398e-23,0.0,0.01641486,0.19312228,1.2353122e-30,0.0044746287,0.19503644,0.3527529
0.0,0.10107402,0.050160073,7.3308376e-26,0.0,0.06766308,0.1299233,5.1262863e-34,0.016608717,0.27818137,0.35638943
0.0,0.10947423,0.024679009,1.2901369e-37,0.0,0.010365154,0.20706834,0.0,0.18852377,0.027233226,0.43265626
0.0,0.071679406,0.08146272,3.9057712e-28,0.0,0.12779506,0.19116811,3.1156505e-36,0.0038667296,0.36846256,0.15556543
0.0,0.11971116,0.024079954,3.045817e-22,0.0,0.022488663,0.17393413,1.5154929e-29,0.074969396,0.1474441,0.4373726
0.0,0.09630301,0.038988218,2.9608748e-32,0.0,0.03978433,0.15876846,2.805e-42,0.11762351,0.084450476,0.46408194
0.0,0.11677024,0.002595614,6.922441e-39,0.0,0.0051708114,0.20856048,0.0,0.4292524,0.0076645794,0.22998586
0.09699863,0.0038629225,0.0052827518,0.40562326,0.41616982,0.0008752693,0.006038036,0.00089871284,1.080572e-05,0.05545987,0.008779943
0.0,0.18085897,0.0400299,2.9423215e-23,0.0,0.006227675,0.2364644,9.841198e-30,0.054602806,0.03536149,0.44645476
0.0,0.07630204,0.015152725,3.6577228e-28,0.0,0.008493975,0.085710295,1.4330013e-37,0.23448457,0.06939508,0.5104613
0.37063134,0.012347369,0.027258663,0.42004043,0.023702733,0.0034051284,0.025803275,0.016062655,0.0007303483,0.069790766,0.030227281
0.46643612,0.0009563607,0.0008807304,0.45103976,0.0058740675,0.00016203761,0.0017335417,0.05516387,1.629843e-05,0.015073688,0.002663539
0.15415122,0.028945666,0.0018731146,0.0030912554,0.3215528,0.018278476,0.040719017,0.0017563273,0.0018624966,0.3640528,0.06371682
0.25338343,0.005558098,0.026927708,0.6045308,0.051574178,0.0008508088,0.010312066,0.0026619108,2.9753164e-05,0.033744793,0.0104264105
0.0,0.06749686,0.07424489,4.5073144e-22,0.0,0.17546245,0.13103919,2.6624793e-30,0.005308115,0.4149875,0.13146102
0.0,0.058638625,0.008131924,1.1453e-41,0.0,0.2955328,0.08997657,0.0,0.28191316,0.06222428,0.20358266
0.0,0.09831585,0.16859183,8.696598e-28,0.0,0.049524177,0.24421632,1.4976527e-35,0.0023945186,0.19395155,0.24300575
0.0,0.06384195,0.023011692,6e-45,0.0,0.0034152037,0.084078714,0.0,0.26599056,0.008189441,0.5514725
0.0,0.0923135,0.122409314,6.0790805e-26,0.0,0.053268794,0.19478957,3.052964e-35,0.031869553,0.14558583,0.35976347
0.0,0.052858535,0.007307096,4.5659003e-33,0.0,0.02105101,0.07839218,1.54e-43,0.42531002,0.05595566,0.35912547
0.09917997,0.006677349,0.017242763,0.22283334,0.5267303,0.0016724444,0.011281621,0.0041381954,8.26184e-06,0.09620991,0.014025867
0.0,0.052921586,0.05121846,6.595089e-26,0.0,0.015568408,0.1148156,1.7975566e-35,0.42349502,0.054832075,0.2871489
0.0,0.10281909,0.03735908,4.811353e-38,0.0,0.012419016,0.22089519,0.0,0.33004895,0.009984553,0.2864741
0.0,0.16497277,0.18906602,7.52684e-36,0.0,0.0006782188,0.51560485,2.776e-42,0.00272631,0.00039467638,0.12655722
0.0,0.082610376,0.18347122,7.4526774e-24,0.0,0.039179683,0.22073574,4.600281e-31,0.0013531097,0.2566916,0.21595824
0.24024615,0.008431756,0.0035585875,0.092022955,0.4157563,0.0037627292,0.014123692,0.0023942057,7.231154e-05,0.20137338,0.018257964
0.0,0.09651608,0.013463687,7.7604536e-22,0.0,0.056306444,0.14897808,1.6335645e-28,0.093454145,0.2054711,0.3858105
0.0,0.09040751,0.051489018,1.2647793e-28,0.0,0.17883307,0.14959024,9.106143e-37,0.0052975696,0.31750804,0.20687453
0.62389296,0.008371061,0.015643597,0.10512848,0.12104387,0.0025272858,0.022959927,0.009517746,5.8170404e-05,0.07826869,0.012588158
0.0,0.052438244,0.005799634,2.8525358e-28,0.0,0.15492198,0.067142904,1.0311314e-36,0.026298324,0.5017954,0.1916035
0.0,0.106017224,0.021828093,6.120604e-14,0.0,0.020285645,0.12065984,3.8475027e-20,0.11972775,0.14054011,0.4709413
0.0,0.09257372,0.10365884,1.0407462e-38,0.0,0.10018151,0.17232321,0.0,0.01661476,0.17546664,0.33918133
0.0,0.11145694,0.08605984,9.35517e-40,0.0,0.040119745,0.2584065,0.0,0.05939595,0.02933265,0.41522837
0.0,0.0851487,0.011453748,5.264843e-27,0.0,0.01653695,0.121954866,2.6726454e-35,0.2776549,0.047900993,0.43934986
0.0,0.07174992,0.10210567,2.5796393e-30,0.0,0.016157493,0.10284198,8.1784e-41,0.10125128,0.037151787,0.5687419
0.0,0.08127856,0.2572897,1.64e-43,0.0,0.032030843,0.20693511,0.0,0.008388404,0.07515005,0.33892733
0.4437992,0.023882996,0.026667703,0.03676428,0.09091033,0.013972683,0.06448795,0.0003127385,0.003936048,0.24140471,0.053861406
0.0,0.062869884,0.02680017,3.232733e-35,0.0,0.005381213,0.100969814,0.0,0.35964718,0.011985883,0.43234584
0.018970609,0.08682405,0.022608329,0.01292047,0.055779077,0.009471208,0.09206208,7.813788e-05,0.05672972,0.13792627,0.50663006
0.0,0.008216557,0.0279015,0.0,0.0,0.9154631,0.029296577,0.0,0.008282378,0.0026321143,0.008207829
0.0,0.07804774,0.26042944,6.809409e-35,0.0,0.04746911,0.15605195,0.0,0.015162704,0.121128194,0.3217108
0.0,0.08407142,0.00921202,2.7115136e-30,0.0,0.012802488,0.110940166,1.29731e-39,0.21796945,0.07105038,0.49395403
0.0,0.101292916,0.2078921,1.8610535e-26,0.0,0.03543768,0.18328881,6.147482e-35,0.0054163537,0.1631954,0.30347675
0.6525714,0.001600391,0.00078134594,0.069581605,0.043641847,0.0019910235,0.0035958388,0.101124965,3.5158268e-06,0.12290607,0.0022020398
0.0,0.07211607,0.2232176,2.2245145e-29,0.0,0.015801637,0.15940388,5.1225e-40,0.11262434,0.03749185,0.37934464
0.0,0.04969452,0.01405724,3.4424e-41,0.0,0.0053649326,0.05874415,0.0,0.4597822,0.008752537,0.40360442
0.0,0.04993798,0.013649537,2.0585523e-38,0.0,0.009351068,0.075021826,0.0,0.41946504,0.019682545,0.41289195
0.0,0.11083392,0.1229149,1.9052075e-34,0.0,0.019540077,0.14977077,1e-45,0.017532866,0.052287344,0.5271202
0.0,0.04938146,0.13983643,4.7468498e-24,0.0,0.12686822,0.1200714,2.1061612e-31,0.00021327108,0.4847015,0.078927696
0.0,0.08402266,0.027983772,5.91405e-25,0.0,0.045460302,0.13528606,2.359627e-33,0.07106915,0.28597304,0.35020506
0.0,0.08607367,0.008684747,2.5400273e-25,0.0,0.046737414,0.07879084,9.111948e-34,0.06692671,0.26338643,0.44940022
0.0,0.10140385,0.007830803,5.5035464e-29,0.0,0.06137382,0.13394964,6.6485527e-37,0.066751644,0.1905052,0.43818507
0.0,0.01977917,0.010109233,1e-45,0.0,0.0053323684,0.034983285,0.0,0.7179018,0.005676133,0.20621797
0.0,0.059929106,0.3095983,1.5411828e-38,0.0,0.06464144,0.14424224,0.0,0.0103532225,0.10768466,0.303551
0.0,0.09603947,0.08721567,7.229406e-35,0.0,0.026738109,0.12101332,0.0,0.022380905,0.088004515,0.558608
0.0,0.123022676,0.043246944,1.2451452e-25,0.0,0.029420275,0.13367511,1.25618e-33,0.017637962,0.16391142,0.48908564
0.0,0.07880969,0.14781933,2.9656822e-21,0.0,0.03178214,0.16526517,2.7488612e-29,0.0045193946,0.28217715,0.28962713
0.0,0.10460853,0.035892583,3.67673e-24,0.0,0.07647901,0.16351382,1.782522e-30,0.00667715,0.338458,0.27437085
0.0,0.09935861,0.014898574,2.7830545e-24,0.0,0.036713984,0.15462688,2.0600651e-31,0.031921215,0.27930042,0.3831803
0.0,0.04875412,0.13938123,1.212103e-13,0.0,0.017180474,0.11477456,1.2954299e-18,0.00010023092,0.57527876,0.10453058
